Date1,Price_USDJPY,Price_EURUSD,Price_GBPJPY,weekday,day,month,year,firstday,USDJPYreturn,EURUSDreturn,GBPJPYreturn
7/6/1982,257.7,1.0729,444.223,3,6,7,1982,0,0.002723735,0.004399925,-0.001447624
7/7/1982,259,,443.019,4,7,7,1982,0,0.005044626,,-0.00271035
7/8/1982,257.85,1.0592,441.052,5,8,7,1982,0,-0.004440154,,-0.00443999
7/9/1982,255.8,1.0628,441.127,6,9,7,1982,0,-0.007950359,0.003398792,0.000170048
7/12/1982,254.25,1.0568,440.488,2,12,7,1982,0,-0.006059421,-0.005645465,-0.001448562
7/13/1982,257.5,1.0578,443.543,3,13,7,1982,0,0.012782694,0.000946253,0.00693549
7/14/1982,256.35,,441.691,4,14,7,1982,0,-0.004466019,,-0.004175469
7/15/1982,255.95,1.0541,440.617,5,15,7,1982,0,-0.001560367,,-0.002431564
7/16/1982,254.05,1.0477,437.982,6,16,7,1982,0,-0.007423325,-0.00607153,-0.00598025
7/19/1982,254.65,1.0513,441.817,2,19,7,1982,0,0.00236174,0.003436098,0.008756068
7/20/1982,253.75,1.0441,441.271,3,20,7,1982,0,-0.003534263,-0.006848664,-0.001235806
7/21/1982,252.05,,442.599,4,21,7,1982,0,-0.006699507,,0.003009489
7/22/1982,251.85,1.0376,440.107,5,22,7,1982,0,-0.000793493,,-0.005630379
7/23/1982,249.2,1.0382,440.211,6,23,7,1982,0,-0.010522136,0.000578258,0.000236306
7/26/1982,250.95,1.0418,442.675,2,26,7,1982,0,0.007022472,0.00346754,0.005597316
7/27/1982,252.3,1.0493,443.089,3,27,7,1982,0,0.005379558,0.007199079,0.000935223
7/28/1982,254.8,,444.243,4,28,7,1982,0,0.009908839,,0.002604443
7/29/1982,256.6,1.0494,445.97,5,29,7,1982,0,0.007064364,,0.003887512
7/30/1982,258.1,1.0411,448.577,6,30,7,1982,0,0.005845674,-0.007909281,0.005845685
8/2/1982,256.6,1.0376,449.948,2,2,8,1982,1,-0.005811701,-0.003361829,0.003056332
8/3/1982,257.85,1.0324,450.85,3,3,8,1982,0,0.004871395,-0.005011565,0.002004676
8/4/1982,260.35,,449.832,4,4,8,1982,0,0.009695559,,-0.002257957
8/5/1982,259.85,1.0317,445.772,5,5,8,1982,0,-0.001920492,,-0.009025592
8/6/1982,260.1,1.0349,445.811,6,6,8,1982,0,0.000962094,0.003101677,8.74887E-05
8/9/1982,262.3,1.037,445.91,2,9,8,1982,0,0.008458285,0.002029182,0.000222067
8/10/1982,263.9,1.0458,447.97,3,10,8,1982,0,0.006099886,0.008486017,0.004619766
8/11/1982,263.4,,447.253,4,11,8,1982,0,-0.001894657,,-0.001600554
8/12/1982,263.2,1.0484,446.913,5,12,8,1982,0,-0.000759301,,-0.000760196
8/13/1982,262.1,1.037,446.094,6,13,8,1982,0,-0.004179331,-0.010873712,-0.001832571
8/16/1982,264.05,1.0352,449.545,2,16,8,1982,0,0.007439908,-0.001735776,0.007736038
8/17/1982,264.05,1.0313,450.733,3,17,8,1982,0,0,-0.003767388,0.002642672
8/18/1982,259.2,,446.86,4,18,8,1982,0,-0.018367733,,-0.00859267
8/19/1982,258.35,1.0333,445.266,5,19,8,1982,0,-0.003279321,,-0.003567113
8/20/1982,254.75,1.0288,443.647,6,20,8,1982,0,-0.013934585,-0.004354979,-0.003636029
8/23/1982,254.6,1.0239,444.022,2,23,8,1982,0,-0.000588813,-0.00476283,0.000845267
8/24/1982,251.5,1.0209,444.274,3,24,8,1982,0,-0.012175962,-0.002929974,0.000567539
8/25/1982,251,,441.885,4,25,8,1982,0,-0.001988072,,-0.005377312
8/26/1982,253.2,1.0179,445.632,5,26,8,1982,0,0.00876494,,0.008479582
8/27/1982,256.6,1.0185,445.457,6,27,8,1982,0,0.01342812,0.000589449,-0.000392701
8/30/1982,260.95,1.0162,445.833,2,30,8,1982,0,0.016952455,-0.002258223,0.000844077
8/31/1982,261.1,1.0127,449.222,3,31,8,1982,0,0.000574823,-0.003444204,0.007601501
9/1/1982,259.1,,445.781,4,1,9,1982,1,-0.0076599,,-0.00765991
9/2/1982,256.2,1.0072,444.507,5,2,9,1982,0,-0.01119259,,-0.002857906
9/3/1982,257.8,1.0086,446.122,6,3,9,1982,0,0.006245121,0.001389992,0.003633239
9/6/1982,257.8,1.011,446.122,2,6,9,1982,0,0,0.002379536,0
9/7/1982,257.45,1.0116,444.822,3,7,9,1982,0,-0.001357642,0.000593472,-0.002914001
9/8/1982,259.5,,446.599,4,8,9,1982,0,0.007962711,,0.003994856
9/9/1982,258.65,1.0081,446.947,5,9,9,1982,0,-0.00327553,,0.000779223
9/10/1982,262.65,1.0062,449.788,6,10,9,1982,0,0.015464914,-0.001884734,0.006356458
9/13/1982,264,1.0025,450.199,2,13,9,1982,0,0.00513992,-0.003677201,0.000913764
9/14/1982,263.25,,449.499,3,14,9,1982,0,-0.002840909,,-0.001554868
9/15/1982,263.4,1.0057,449.492,4,15,9,1982,0,0.000569801,,-0.000015573
9/16/1982,263.4,1.0054,449.755,5,16,9,1982,0,0,-0.0002983,0.000585105
9/17/1982,263.2,1.0022,450.861,6,17,9,1982,0,-0.000759301,-0.003182813,0.002459117
9/20/1982,264.5,,452.427,2,20,9,1982,0,0.00493921,,0.003473354
9/21/1982,265.1,1.0064,453.321,3,21,9,1982,0,0.002268431,,0.001976009
9/22/1982,262.65,1.013,452.151,4,22,9,1982,0,-0.009241796,0.006558029,-0.002580953
9/23/1982,264.95,1.0133,453.196,5,23,9,1982,0,0.008756901,0.00029615,0.002311175
9/24/1982,266.25,1.0114,454.888,6,24,9,1982,0,0.004906586,-0.001875062,0.003733484
9/27/1982,269.8,,457.526,2,27,9,1982,0,0.013333333,,0.00579923
9/28/1982,270,1.0232,456.435,3,28,9,1982,0,0.00074129,,-0.002384564
9/29/1982,268.85,1.023,455.835,4,29,9,1982,0,-0.004259259,-0.000195465,-0.001314535
9/30/1982,268.3,1.0299,454.634,5,30,9,1982,0,-0.00204575,0.006744868,-0.002634725
10/1/1982,268.9,1.0347,456.592,6,1,10,1982,1,0.002236303,0.004660647,0.004306761
10/4/1982,273.5,,460.382,2,4,10,1982,0,0.017106731,,0.008300627
10/5/1982,273.8,1.0354,461.763,3,5,10,1982,0,0.001096892,,0.002999683
10/6/1982,273.95,1.0445,463.66,4,6,10,1982,0,0.000547845,0.008788874,0.004108168
10/7/1982,270.1,1.0492,460.115,5,7,10,1982,0,-0.014053659,0.004499761,-0.007645689
10/8/1982,267.7,1.0572,456.294,6,8,10,1982,0,-0.008885598,0.007624857,-0.008304446
10/11/1982,267.7,1.0578,456.294,2,11,10,1982,0,0,0.000567537,0
10/12/1982,262.6,1.0607,452.722,3,12,10,1982,0,-0.019051177,0.002741539,-0.007828286
10/13/1982,266.65,1.0617,455.571,4,13,10,1982,0,0.015422696,0.000942774,0.006293045
10/14/1982,268.5,1.0552,458.061,5,14,10,1982,0,0.006937934,-0.006122257,0.005465668
10/15/1982,269.7,1.0486,459.568,6,15,10,1982,0,0.004469274,-0.006254738,0.003289955
10/18/1982,268.55,1.054,458.683,2,18,10,1982,0,-0.004263997,0.005149723,-0.001925722
10/19/1982,268.3,1.045,457.988,3,19,10,1982,0,-0.000930925,-0.008538899,-0.001515208
10/20/1982,270.4,1.0446,458.949,4,20,10,1982,0,0.007827059,-0.000382775,0.002098308
10/21/1982,273,1.0438,462.926,5,21,10,1982,0,0.009615385,-0.000765843,0.008665451
10/22/1982,273.45,1.0515,464.318,6,22,10,1982,0,0.001648352,0.007376892,0.00300696
10/25/1982,276.55,1.053,464.742,2,25,10,1982,0,0.011336625,0.001426534,0.000913167
10/26/1982,276.05,1.0494,465.42,3,26,10,1982,0,-0.001807991,-0.003418803,0.001458874
10/27/1982,276.05,1.0466,465.089,4,27,10,1982,0,0,-0.002668191,-0.000711186
10/28/1982,277.45,1.0367,465.561,5,28,10,1982,0,0.005071545,-0.009459201,0.00101486
10/29/1982,277.1,1.0339,464.696,6,29,10,1982,0,-0.001261489,-0.002700878,-0.001857973
11/1/1982,276.9,1.0226,465.884,2,1,11,1982,1,-0.000721761,-0.01092949,0.00255651
11/2/1982,276.9,1.0193,465.884,3,2,11,1982,0,0,-0.003227068,0
11/3/1982,276.52,1.025,464.415,4,3,11,1982,0,-0.001372337,0.005592073,-0.003153145
11/4/1982,277.65,1.0272,462.703,5,4,11,1982,0,0.004086504,0.002146342,-0.003686358
11/5/1982,275.8,,458.517,6,5,11,1982,0,-0.006663065,,-0.00904684
11/8/1982,276,1.011,455.538,2,8,11,1982,0,0.000725163,,-0.006497033
11/9/1982,271.15,1.0071,450.19,3,9,11,1982,0,-0.017572464,-0.003857567,-0.011739965
11/10/1982,268.1,1.0054,445.716,4,10,11,1982,0,-0.011248387,-0.001688015,-0.009938026
11/11/1982,268.1,1.0117,445.716,5,11,11,1982,0,0,0.006266163,0
11/12/1982,268.5,,443.508,6,12,11,1982,0,0.001491981,,-0.004953827
11/15/1982,267.35,0.9866,436.181,2,15,11,1982,0,-0.004283054,,-0.016520559
11/16/1982,263.7,0.9792,427.325,3,16,11,1982,0,-0.013652515,-0.007500507,-0.020303498
11/17/1982,263.3,0.9734,421.674,4,17,11,1982,0,-0.001516875,-0.005923203,-0.013224127
11/18/1982,262.7,0.9701,421.108,5,18,11,1982,0,-0.002278769,-0.003390179,-0.001342269
11/19/1982,257.85,,417.588,6,19,11,1982,0,-0.018462124,,-0.008358901
11/22/1982,254.65,0.9692,405.912,2,22,11,1982,0,-0.012410316,,-0.027960574
11/23/1982,257.05,0.9622,410.56,3,23,11,1982,0,0.009424701,-0.007222452,0.011450758
11/24/1982,250.7,0.9676,399.991,4,24,11,1982,0,-0.024703365,0.005612139,-0.025742888
11/25/1982,250.7,0.957,399.991,5,25,11,1982,0,0,-0.01095494,0
11/26/1982,250.2,,398.443,6,26,11,1982,0,-0.001994416,,-0.003870087
11/29/1982,250.35,0.9629,402.112,2,29,11,1982,0,0.00059952,,0.009208344
11/30/1982,249.2,0.9713,406.694,3,30,11,1982,0,-0.004593569,0.008723647,0.011394835
12/1/1982,248.6,0.9656,404.845,4,1,12,1982,1,-0.002407705,-0.005868424,-0.004546416
12/2/1982,248.1,0.9643,406.015,5,2,12,1982,0,-0.002011263,-0.001346313,0.002889995
12/3/1982,246.6,,404.67,6,3,12,1982,0,-0.006045949,,-0.003312685
12/6/1982,245.1,0.959,397.062,2,6,12,1982,0,-0.006082725,,-0.018800504
12/7/1982,242.75,0.9469,396.168,3,7,12,1982,0,-0.009587923,-0.01261731,-0.002251538
12/8/1982,242.15,0.9479,393.978,4,8,12,1982,0,-0.002471679,0.001056078,-0.005527958
12/9/1982,245.7,0.9557,396.068,5,9,12,1982,0,0.014660335,0.008228716,0.005304865
12/10/1982,244.25,,393.242,6,10,12,1982,0,-0.005901506,,-0.007135138
12/13/1982,247.3,0.9576,397.411,2,13,12,1982,0,0.012487206,,0.010601614
12/14/1982,244.3,0.9541,394.91,3,14,12,1982,0,-0.012131015,-0.003654971,-0.006293233
12/15/1982,244.95,0.9545,395.349,4,15,12,1982,0,0.002660663,0.000419243,0.001111646
12/16/1982,243.3,0.9577,394.146,5,16,12,1982,0,-0.006736069,0.003352541,-0.003042881
12/17/1982,244.15,,390.64,6,17,12,1982,0,0.003493629,,-0.008895181
12/20/1982,244.45,0.9667,393.686,2,20,12,1982,0,0.001228753,,0.007797461
12/21/1982,242.1,0.9748,388.449,3,21,12,1982,0,-0.009613418,0.008379021,-0.01330248
12/22/1982,240.5,0.9766,386.483,4,22,12,1982,0,-0.006608839,0.001846533,-0.005061153
12/23/1982,238.1,0.9896,379.769,5,23,12,1982,0,-0.00997921,0.013311489,-0.017372045
12/24/1982,238.1,,380.96,6,24,12,1982,0,0,,0.003136117
12/27/1982,237.5,0.979,381.187,2,27,12,1982,0,-0.00251995,,0.000595863
12/28/1982,234.65,0.9765,379.898,3,28,12,1982,0,-0.012,-0.002553626,-0.003381542
12/29/1982,232.8,0.9707,378.765,4,29,12,1982,0,-0.007884083,-0.00593958,-0.002982379
12/30/1982,234.5,0.9679,379.069,5,30,12,1982,0,0.007302406,-0.002884516,0.000802609
12/31/1982,234.7,,379.744,6,31,12,1982,0,0.000852879,,0.001780679
1/3/1983,232,0.9774,376.652,2,3,1,1983,1,-0.011504048,,-0.008142327
1/4/1983,229.8,0.9639,372.505,3,4,1,1983,0,-0.009482759,-0.013812155,-0.011010163
1/5/1983,229.1,0.9589,371.371,4,5,1,1983,0,-0.003046127,-0.00518726,-0.003044254
1/6/1983,229.8,0.9532,369.173,5,6,1,1983,0,0.003055434,-0.005944311,-0.00591861
1/7/1983,229.1,,368.851,6,7,1,1983,0,-0.003046127,,-0.00087222
1/10/1983,226.75,0.9539,360.419,2,10,1,1983,0,-0.010257529,,-0.022860179
1/11/1983,228.8,0.9463,362.419,3,11,1,1983,0,0.009040794,-0.007967292,0.005549097
1/12/1983,230.55,0.9463,363.116,4,12,1,1983,0,0.007648601,0,0.001923188
1/13/1983,229.1,0.9485,361.519,5,13,1,1983,0,-0.006289308,0.002324844,-0.004398044
1/14/1983,230.5,,364.42,6,14,1,1983,0,0.006110869,,0.008024475
1/17/1983,229.6,0.9504,364.834,2,17,1,1983,0,-0.003904555,,0.001136052
1/18/1983,232.15,0.9626,365.868,3,18,1,1983,0,0.011106272,0.0128367,0.002834166
1/19/1983,234.95,0.9566,369.811,4,19,1,1983,0,0.012061167,-0.006233119,0.010777111
1/20/1983,235.3,0.9678,369.891,5,20,1,1983,0,0.001489679,0.011708133,0.000216327
1/21/1983,236.35,,370.478,6,21,1,1983,0,0.004462388,,0.001586954
1/24/1983,240.2,0.9758,370.028,2,24,1,1983,0,0.016289401,,-0.001214647
1/25/1983,235.85,0.9809,362.925,3,25,1,1983,0,-0.018109908,0.005226481,-0.019195845
1/26/1983,235.35,0.9776,364.321,4,26,1,1983,0,-0.002119992,-0.003364257,0.003846525
1/27/1983,235.85,0.9641,362.383,5,27,1,1983,0,0.002124495,-0.013809329,-0.005319485
1/28/1983,236.4,,363.157,6,28,1,1983,0,0.002331991,,0.002135862
1/31/1983,239.85,0.9527,364.619,2,31,1,1983,0,0.014593909,,0.004025807
2/1/1983,239.4,0.9599,364.725,3,1,2,1983,1,-0.001876173,0.007557468,0.000290714
2/2/1983,242.2,0.9606,366.569,4,2,2,1983,0,0.011695906,0.000729243,0.005055864
2/3/1983,238.85,,364.126,5,3,2,1983,0,-0.013831544,,-0.006664502
2/4/1983,240.3,0.9557,366.337,6,4,2,1983,0,0.006070756,,0.006072074
2/7/1983,237.45,0.9506,364.248,2,7,2,1983,0,-0.011860175,-0.005336403,-0.0057024
2/8/1983,237.45,0.953,364.841,3,8,2,1983,0,0,0.002524721,0.001628012
2/9/1983,236.6,0.9474,364.6,4,9,2,1983,0,-0.003579701,-0.00587618,-0.000660562
2/10/1983,235.1,,364.169,5,10,2,1983,0,-0.006339814,,-0.001182117
2/11/1983,234.7,0.9399,361.555,6,11,2,1983,0,-0.001701404,,-0.007177986
2/14/1983,234.8,0.9484,361.239,2,14,2,1983,0,0.000426076,0.009043515,-0.000874003
2/15/1983,234.1,0.9426,360.748,3,15,2,1983,0,-0.002981261,-0.006115563,-0.001359211
2/16/1983,232.6,0.9496,360.762,4,16,2,1983,0,-0.006407518,0.007426268,3.88083E-05
2/17/1983,233.2,,359.944,5,17,2,1983,0,0.002579536,,-0.002267423
2/18/1983,233.6,0.9507,360.561,6,18,2,1983,0,0.001715266,,0.001714156
2/21/1983,233.6,0.9499,360.561,2,21,2,1983,0,0,-0.000841485,0
2/22/1983,233.8,0.9456,355.726,3,22,2,1983,0,0.000856164,-0.004526792,-0.013409659
2/23/1983,235.05,0.9419,360.331,4,23,2,1983,0,0.00534645,-0.00391286,0.012945357
2/24/1983,234.2,,357.74,5,24,2,1983,0,-0.003616252,,-0.007190611
2/25/1983,235.05,0.937,358.921,6,25,2,1983,0,0.003629377,,0.00330128
2/28/1983,237.85,0.9388,359.51,2,28,2,1983,0,0.011912359,0.001921025,0.00164103
3/1/1983,239,0.938,359.575,3,1,3,1983,1,0.00483498,-0.000852152,0.000180802
3/2/1983,237.3,0.9393,357.136,4,2,3,1983,0,-0.007112971,0.001385928,-0.006783008
3/3/1983,236.4,,357.555,5,3,3,1983,0,-0.003792668,,0.001173223
3/4/1983,235.8,0.9299,356.293,6,4,3,1983,0,-0.002538071,,-0.003529527
3/7/1983,235.7,0.931,357.509,2,7,3,1983,0,-0.000424088,0.001182923,0.003412921
3/8/1983,238.7,0.9348,357.93,3,8,3,1983,0,0.012728044,0.004081633,0.001177593
3/9/1983,237.7,0.9407,357.144,4,9,3,1983,0,-0.004189359,0.006311511,-0.00219596
3/10/1983,237.05,,358.348,5,10,3,1983,0,-0.002734539,,0.003371189
3/11/1983,238.45,0.9438,358.318,6,11,3,1983,0,0.005905927,,-0.000083718
3/14/1983,237.5,0.9422,358.387,2,14,3,1983,0,-0.003984064,-0.001695274,0.000192566
3/15/1983,237.25,0.9392,359.196,3,15,3,1983,0,-0.001052632,-0.003184037,0.002257336
3/16/1983,237.25,0.9362,358.247,4,16,3,1983,0,0,-0.003194208,-0.002642012
3/17/1983,239.1,,359.199,5,17,3,1983,0,0.007797682,,0.002657384
3/18/1983,240.3,0.9388,357.446,6,18,3,1983,0,0.005018821,,-0.004880303
3/21/1983,240.85,0.9334,354.169,2,21,3,1983,0,0.002288806,-0.005752024,-0.009167818
3/22/1983,239.4,0.9325,352.636,3,22,3,1983,0,-0.006020345,-0.000964217,-0.004328442
3/23/1983,238.8,0.9327,348.17,4,23,3,1983,0,-0.002506266,0.000214477,-0.012664617
3/24/1983,237.25,,346.812,5,24,3,1983,0,-0.006490787,,-0.003900393
3/25/1983,237.1,0.9248,346.166,6,25,3,1983,0,-0.000632244,,-0.001862681
3/28/1983,240.1,0.9283,349.225,2,28,3,1983,0,0.012652889,0.003784602,0.008836801
3/29/1983,240.05,0.9217,349.104,3,29,3,1983,0,-0.000208247,-0.007109771,-0.000346481
3/30/1983,239.8,0.9207,351.666,4,30,3,1983,0,-0.00104145,-0.001084952,0.007338787
3/31/1983,239,,354.317,5,31,3,1983,0,-0.003336113,,0.007538403
4/1/1983,239.6,0.9231,354.128,6,1,4,1983,1,0.00251046,,-0.000533421
4/4/1983,239,0.9238,355.751,2,4,4,1983,0,-0.002504174,0.000758314,0.004583089
4/5/1983,237.65,0.917,357.972,3,5,4,1983,0,-0.005648536,-0.007360901,0.006243131
4/6/1983,237.05,0.9158,359.604,4,6,4,1983,0,-0.002524721,-0.001308615,0.004559016
4/7/1983,237.9,,357.682,5,7,4,1983,0,0.003585741,,-0.005344768
4/8/1983,239.3,0.9102,360.146,6,8,4,1983,0,0.005884826,,0.006888801
4/11/1983,237.95,0.9158,363.183,2,11,4,1983,0,-0.005641454,0.006152494,0.008432691
4/12/1983,238.05,0.9095,367.192,3,12,4,1983,0,0.000420256,-0.006879231,0.011038512
4/13/1983,238.5,0.9093,366.455,4,13,4,1983,0,0.001890359,-0.000219901,-0.002007124
4/14/1983,238.25,,366.952,5,14,4,1983,0,-0.001048218,,0.001356238
4/15/1983,237.6,0.9092,367.994,6,15,4,1983,0,-0.002728227,,0.002839609
4/18/1983,237.8,0.9173,371.205,2,18,4,1983,0,0.000841751,0.008908931,0.008725686
4/19/1983,237.05,0.9163,367.308,3,19,4,1983,0,-0.003153911,-0.001090156,-0.010498242
4/20/1983,237.38,0.9235,366.039,4,20,4,1983,0,0.001392111,0.007857689,-0.003454866
4/21/1983,236.4,,365.829,5,21,4,1983,0,-0.004128402,,-0.000573709
4/22/1983,236.85,0.9254,365.459,6,22,4,1983,0,0.001903553,,-0.001011402
4/25/1983,236.25,0.9282,370.44,2,25,4,1983,0,-0.002533249,0.003025719,0.013629436
4/26/1983,237.35,0.9308,372.639,3,26,4,1983,0,0.004656085,0.00280112,0.005936184
4/27/1983,236.25,0.9295,370.44,4,27,4,1983,0,-0.004634506,-0.001396648,-0.005901154
4/28/1983,238.2,,371.401,5,28,4,1983,0,0.008253968,,0.002594212
4/29/1983,238.3,0.9399,371.104,6,29,4,1983,0,0.000419815,,-0.000799675
5/2/1983,237.6,0.9525,373.198,2,2,5,1983,1,-0.002937474,0.013405682,0.005642623
5/3/1983,237.65,0.9511,375.059,3,3,5,1983,0,0.000210438,-0.001469816,0.004986629
5/4/1983,236.25,0.9605,372.967,4,4,5,1983,0,-0.005891016,0.009883293,-0.005577789
5/5/1983,235.2,,371.145,5,5,5,1983,0,-0.004444444,,-0.004885151
5/6/1983,234.7,0.9604,370.591,6,6,5,1983,0,-0.00212585,,-0.001492678
5/9/1983,232.65,0.9525,364.795,2,9,5,1983,0,-0.008734555,-0.008225739,-0.015639883
5/10/1983,232.5,0.9475,363.746,3,10,5,1983,0,-0.000644745,-0.005249344,-0.002875588
5/11/1983,230.9,0.9459,362.051,4,11,5,1983,0,-0.00688172,-0.001688654,-0.004659845
5/12/1983,231.5,,363.015,5,12,5,1983,0,0.002598528,,0.002662608
5/13/1983,231.3,0.9408,362.331,6,13,5,1983,0,-0.000863931,,-0.00188422
5/16/1983,233.3,0.9488,364.064,2,16,5,1983,0,0.008646779,0.008503401,0.00478292
5/17/1983,233.4,0.9587,362.703,3,17,5,1983,0,0.000428633,0.010434233,-0.003738354
5/18/1983,232.75,0.9618,362.74,4,18,5,1983,0,-0.002784919,0.003233545,0.000102012
5/19/1983,234.4,,363.976,5,19,5,1983,0,0.007089152,,0.003407399
5/20/1983,234.1,0.962,364.306,6,20,5,1983,0,-0.001279863,,0.000906653
5/23/1983,235.4,0.9668,366.329,2,23,5,1983,0,0.005553182,0.004989605,0.005553024
5/24/1983,236.6,0.9668,370.917,3,24,5,1983,0,0.005097706,0,0.012524261
5/25/1983,236.3,0.9696,374.63,4,25,5,1983,0,-0.001267963,0.002896152,0.010010326
5/26/1983,236.55,,378.953,5,26,5,1983,0,0.001057977,,0.011539386
5/27/1983,237.97,0.9797,381.18,6,27,5,1983,0,0.006002959,,0.005876718
5/30/1983,237.97,0.9756,381.18,2,30,5,1983,0,0,-0.004184955,0
5/31/1983,238.85,,382.279,3,31,5,1983,0,0.003697945,,0.002883152
6/1/1983,239.85,0.9837,381.361,4,1,6,1983,1,0.004186728,,-0.002401387
6/2/1983,238.35,0.9872,376.974,5,2,6,1983,0,-0.006253909,0.003557995,-0.011503536
6/3/1983,239,0.9885,374.035,6,3,6,1983,0,0.002727082,0.001316856,-0.007796294
6/6/1983,240.5,,379.028,2,6,6,1983,0,0.006276151,,0.013349018
6/7/1983,240.35,0.9949,377.83,3,7,6,1983,0,-0.000623701,,-0.003160716
6/8/1983,241.38,0.9891,378.87,4,8,6,1983,0,0.004285417,-0.005829732,0.002752561
6/9/1983,242.7,0.9846,383.174,5,9,6,1983,0,0.005468556,-0.004549591,0.011360097
6/10/1983,242.18,0.9896,380.343,6,10,6,1983,0,-0.002142563,0.005078204,-0.007388288
6/13/1983,242.55,,376.486,2,13,6,1983,0,0.001527789,,-0.010140847
6/14/1983,243.05,0.9857,370.043,3,14,6,1983,0,0.002061431,,-0.017113518
6/15/1983,242.45,0.9711,369.008,4,15,6,1983,0,-0.002468628,-0.014811809,-0.002796972
6/16/1983,240.55,0.9628,367.319,5,16,6,1983,0,-0.007836667,-0.008547009,-0.004577137
6/17/1983,239.9,0.9593,365.367,6,17,6,1983,0,-0.002702141,-0.003635231,-0.005314182
6/20/1983,239.25,,366.531,2,20,6,1983,0,-0.002709462,,0.003185838
6/21/1983,239.6,0.9412,365.629,3,21,6,1983,0,0.001462905,,-0.002460911
6/22/1983,237.4,0.9584,363.34,4,22,6,1983,0,-0.00918197,0.018274543,-0.006260444
6/23/1983,237.5,0.9606,365.987,5,23,6,1983,0,0.00042123,0.002295493,0.007285187
6/24/1983,237.3,0.9537,366.747,6,24,6,1983,0,-0.000842105,-0.007183011,0.002076577
6/27/1983,239.4,,368.077,2,27,6,1983,0,0.008849558,,0.003626478
6/28/1983,238.8,0.9471,365.961,3,28,6,1983,0,-0.002506266,,-0.005748797
6/29/1983,239.35,0.9454,365.654,4,29,6,1983,0,0.002303183,-0.001794953,-0.000838887
6/30/1983,239.28,0.9357,366.816,5,30,6,1983,0,-0.000292459,-0.010260207,0.003177868
7/1/1983,239.15,0.9426,366.138,6,1,7,1983,1,-0.000543297,0.007374158,-0.001848338
7/4/1983,239.15,,366.138,2,4,7,1983,0,0,,0
7/5/1983,240.7,0.9428,367.909,3,5,7,1983,0,0.006481288,,0.004836974
7/6/1983,239.5,0.9533,368.71,4,6,7,1983,0,-0.004985459,0.011137039,0.002177169
7/7/1983,240.85,0.9569,370.668,5,7,7,1983,0,0.005636743,0.003776356,0.005310407
7/8/1983,241.35,0.9625,372.041,6,8,7,1983,0,0.002075981,0.005852231,0.003704123
7/11/1983,241.65,,370.691,2,11,7,1983,0,0.001243008,,-0.003628632
7/12/1983,240.65,0.9615,368.555,3,12,7,1983,0,-0.004138216,,-0.005762212
7/13/1983,239.8,0.9679,366.846,4,13,7,1983,0,-0.003532101,0.006656266,-0.004637028
7/14/1983,240.1,0.9689,366.872,5,14,7,1983,0,0.001251043,0.001033165,7.08744E-05
7/15/1983,241.25,0.9664,365.855,6,15,7,1983,0,0.004789671,-0.002580246,-0.002772084
7/18/1983,240.8,,365.943,2,18,7,1983,0,-0.001865285,,0.000240533
7/19/1983,240.8,0.9685,365.51,3,19,7,1983,0,0,,-0.001183244
7/20/1983,239.3,0.9638,364.693,4,20,7,1983,0,-0.006229236,-0.004852865,-0.002235233
7/21/1983,239.6,0.957,365.39,5,21,7,1983,0,0.001253657,-0.007055406,0.001911197
7/22/1983,240.25,0.9626,365.3,6,22,7,1983,0,0.002712855,0.00585162,-0.000246312
7/25/1983,240.55,,365.996,2,25,7,1983,0,0.001248699,,0.001905283
7/26/1983,240.6,0.9527,366.915,3,26,7,1983,0,0.000207857,,0.002510956
7/27/1983,240.87,0.9487,367.928,4,27,7,1983,0,0.001122195,-0.004198593,0.002760857
7/28/1983,240.8,0.9537,367.292,5,28,7,1983,0,-0.000290613,0.00527037,-0.001728599
7/29/1983,241.75,0.9557,367.46,6,29,7,1983,0,0.003945183,0.002097096,0.000457402
8/1/1983,243.7,,367.743,2,1,8,1983,1,0.008066184,,0.000770152
8/2/1983,243.15,0.9653,366.475,3,2,8,1983,0,-0.002256873,,-0.00344806
8/3/1983,243.25,0.958,366.285,4,3,8,1983,0,0.000411269,-0.007562416,-0.000518453
8/4/1983,243.6,0.9578,362.355,5,4,8,1983,0,0.001438849,-0.000208768,-0.01072935
8/5/1983,243.9,0.9591,362.191,6,5,8,1983,0,0.001231527,0.001357277,-0.000452595
8/8/1983,244.25,,364.176,2,8,8,1983,0,0.001435014,,0.005480534
8/9/1983,243.98,0.971,364.506,3,9,8,1983,0,-0.001105425,,0.000906155
8/10/1983,245.8,0.9701,364.029,4,10,8,1983,0,0.007459628,-0.00092688,-0.00130862
8/11/1983,246.35,0.9646,364.4,5,11,8,1983,0,0.002237592,-0.005669519,0.00101915
8/12/1983,247.05,0.9622,366.004,6,12,8,1983,0,0.002841486,-0.002488078,0.004401756
8/15/1983,246.9,,368.498,2,15,8,1983,0,-0.000607165,,0.006814133
8/16/1983,243.15,0.938,366.548,3,16,8,1983,0,-0.015188335,,-0.005291752
8/17/1983,243.6,0.9414,368.932,4,17,8,1983,0,0.001850709,0.003624734,0.006503923
8/18/1983,242.98,0.9363,370.131,5,18,8,1983,0,-0.002545156,-0.005417463,0.003249921
8/19/1983,244,0.9404,370.148,6,19,8,1983,0,0.004197876,0.004378938,4.59297E-05
8/22/1983,243.1,,371.456,2,22,8,1983,0,-0.003688525,,0.003533722
